song_id,user_id,timestamp,duration_sec,title,artist,genre,mood
song_6,user_50,2025-03-23T22:46:42.000Z,262,Title 6,Artist 6,Pop,Sad
song_74,user_12,2025-03-21T11:13:30.000Z,156,Title 74,Artist 18,Pop,Happy
song_35,user_18,2025-03-20T17:58:56.000Z,96,Title 35,Artist 20,Hip-Hop,Energetic
song_64,user_25,2025-03-22T03:15:29.000Z,187,Title 64,Artist 9,Hip-Hop,Sad
song_61,user_45,2025-03-23T13:55:59.000Z,150,Title 61,Artist 23,Pop,Energetic
song_74,user_9,2025-03-21T18:13:24.000Z,252,Title 74,Artist 18,Pop,Happy
song_26,user_12,2025-03-20T20:16:47.000Z,297,Title 26,Artist 20,Pop,Sad
song_38,user_19,2025-03-23T10:50:06.000Z,72,Title 38,Artist 7,Classical,Happy
song_18,user_11,2025-03-19T06:49:18.000Z,42,Title 18,Artist 14,Rock,Happy
song_35,user_7,2025-03-22T09:05:03.000Z,131,Title 35,Artist 20,Hip-Hop,Energetic
song_82,user_28,2025-03-21T16:06:38.000Z,202,Title 82,Artist 23,Jazz,Energetic
song_12,user_22,2025-03-23T18:23:19.000Z,234,Title 12,Artist 16,Classical,Sad
song_71,user_9,2025-03-24T16:42:35.000Z,228,Title 71,Artist 6,Classical,Energetic
song_15,user_16,2025-03-18T08:02:38.000Z,132,Title 15,Artist 12,Hip-Hop,Energetic
song_24,user_3,2025-03-21T06:00:58.000Z,146,Title 24,Artist 27,Hip-Hop,Happy
song_11,user_36,2025-03-19T04:31:39.000Z,259,Title 11,Artist 16,Jazz,Energetic
song_56,user_13,2025-03-22T11:08:01.000Z,60,Title 56,Artist 19,Jazz,Sad
song_53,user_33,2025-03-18T20:51:47.000Z,284,Title 53,Artist 23,Jazz,Sad
song_24,user_44,2025-03-21T11:54:42.000Z,79,Title 24,Artist 27,Hip-Hop,Happy
song_75,user_41,2025-03-24T04:46:30.000Z,61,Title 75,Artist 18,Classical,Happy
song_81,user_33,2025-03-18T17:53:50.000Z,168,Title 81,Artist 11,Jazz,Energetic
song_91,user_2,2025-03-20T19:42:25.000Z,247,Title 91,Artist 12,Classical,Chill
song_62,user_37,2025-03-20T06:25:46.000Z,61,Title 62,Artist 5,Pop,Sad
song_88,user_25,2025-03-19T10:48:02.000Z,281,Title 88,Artist 4,Jazz,Sad
song_15,user_44,2025-03-24T03:08:41.000Z,65,Title 15,Artist 12,Hip-Hop,Energetic
song_16,user_2,2025-03-22T04:53:41.000Z,81,Title 16,Artist 29,Rock,Chill
song_50,user_50,2025-03-21T17:10:34.000Z,286,Title 50,Artist 29,Pop,Happy
song_50,user_17,2025-03-20T19:27:19.000Z,249,Title 50,Artist 29,Pop,Happy
song_66,user_42,2025-03-18T13:43:08.000Z,72,Title 66,Artist 8,Jazz,Happy
song_80,user_30,2025-03-18T06:40:29.000Z,277,Title 80,Artist 19,Hip-Hop,Sad
song_21,user_39,2025-03-22T19:34:53.000Z,95,Title 21,Artist 26,Pop,Happy
song_33,user_39,2025-03-22T08:45:48.000Z,178,Title 33,Artist 17,Classical,Chill
song_95,user_11,2025-03-18T18:14:23.000Z,60,Title 95,Artist 26,Rock,Energetic
song_24,user_4,2025-03-20T02:58:22.000Z,145,Title 24,Artist 27,Hip-Hop,Happy
song_66,user_48,2025-03-22T02:45:45.000Z,230,Title 66,Artist 8,Jazz,Happy
song_47,user_26,2025-03-23T00:54:52.000Z,162,Title 47,Artist 28,Rock,Energetic
song_48,user_8,2025-03-19T22:41:36.000Z,63,Title 48,Artist 9,Hip-Hop,Chill
song_7,user_15,2025-03-23T17:10:18.000Z,214,Title 7,Artist 23,Jazz,Chill
song_43,user_10,2025-03-24T00:45:54.000Z,182,Title 43,Artist 9,Hip-Hop,Energetic
song_9,user_13,2025-03-18T10:30:17.000Z,199,Title 9,Artist 20,Hip-Hop,Chill
song_12,user_4,2025-03-22T00:48:43.000Z,260,Title 12,Artist 16,Classical,Sad
song_25,user_42,2025-03-24T22:51:58.000Z,172,Title 25,Artist 2,Jazz,Energetic
song_30,user_29,2025-03-21T21:45:06.000Z,252,Title 30,Artist 19,Pop,Happy
song_21,user_3,2025-03-19T09:10:00.000Z,55,Title 21,Artist 26,Pop,Happy
song_70,user_23,2025-03-23T09:54:06.000Z,230,Title 70,Artist 14,Classical,Chill
song_46,user_23,2025-03-20T15:44:41.000Z,119,Title 46,Artist 4,Rock,Chill
song_14,user_3,2025-03-23T12:28:25.000Z,243,Title 14,Artist 10,Pop,Sad
song_18,user_35,2025-03-20T20:33:55.000Z,49,Title 18,Artist 14,Rock,Happy
song_98,user_28,2025-03-24T21:33:20.000Z,173,Title 98,Artist 10,Jazz,Sad
song_14,user_19,2025-03-18T03:23:32.000Z,189,Title 14,Artist 10,Pop,Sad
song_76,user_43,2025-03-22T16:36:12.000Z,130,Title 76,Artist 10,Hip-Hop,Sad
song_79,user_48,2025-03-22T05:41:30.000Z,69,Title 79,Artist 21,Hip-Hop,Energetic
song_37,user_35,2025-03-20T22:18:15.000Z,256,Title 37,Artist 7,Hip-Hop,Happy
song_53,user_17,2025-03-18T16:51:21.000Z,30,Title 53,Artist 23,Jazz,Sad
song_100,user_10,2025-03-21T17:16:12.000Z,191,Title 100,Artist 18,Rock,Chill
song_82,user_11,2025-03-21T18:11:20.000Z,83,Title 82,Artist 23,Jazz,Energetic
song_3,user_8,2025-03-21T15:19:03.000Z,84,Title 3,Artist 10,Pop,Sad
song_45,user_48,2025-03-24T04:13:49.000Z,199,Title 45,Artist 27,Jazz,Chill
song_9,user_39,2025-03-24T21:43:57.000Z,240,Title 9,Artist 20,Hip-Hop,Chill
song_30,user_14,2025-03-18T07:08:09.000Z,139,Title 30,Artist 19,Pop,Happy
song_41,user_3,2025-03-24T20:29:47.000Z,140,Title 41,Artist 20,Hip-Hop,Sad
song_87,user_15,2025-03-22T16:53:41.000Z,73,Title 87,Artist 1,Rock,Energetic
song_7,user_9,2025-03-24T17:50:51.000Z,98,Title 7,Artist 23,Jazz,Chill
song_38,user_49,2025-03-22T16:28:36.000Z,267,Title 38,Artist 7,Classical,Happy
song_16,user_9,2025-03-20T13:34:45.000Z,232,Title 16,Artist 29,Rock,Chill
song_92,user_10,2025-03-24T00:03:56.000Z,211,Title 92,Artist 25,Pop,Energetic
song_47,user_9,2025-03-23T01:56:37.000Z,173,Title 47,Artist 28,Rock,Energetic
song_78,user_43,2025-03-23T03:35:27.000Z,75,Title 78,Artist 2,Hip-Hop,Sad
song_53,user_8,2025-03-22T17:28:09.000Z,224,Title 53,Artist 23,Jazz,Sad
song_35,user_4,2025-03-20T19:08:04.000Z,290,Title 35,Artist 20,Hip-Hop,Energetic
song_36,user_36,2025-03-19T09:42:19.000Z,193,Title 36,Artist 9,Jazz,Happy
song_2,user_44,2025-03-19T18:07:24.000Z,195,Title 2,Artist 29,Rock,Energetic
song_58,user_30,2025-03-23T05:17:03.000Z,64,Title 58,Artist 4,Pop,Happy
song_84,user_13,2025-03-22T19:54:50.000Z,134,Title 84,Artist 19,Rock,Energetic
song_21,user_10,2025-03-20T07:50:49.000Z,186,Title 21,Artist 26,Pop,Happy
song_74,user_48,2025-03-23T23:46:42.000Z,42,Title 74,Artist 18,Pop,Happy
song_82,user_2,2025-03-18T00:52:15.000Z,102,Title 82,Artist 23,Jazz,Energetic
song_83,user_38,2025-03-18T06:17:33.000Z,264,Title 83,Artist 20,Pop,Happy
song_69,user_30,2025-03-18T05:58:57.000Z,259,Title 69,Artist 27,Jazz,Energetic
song_83,user_5,2025-03-18T03:15:21.000Z,73,Title 83,Artist 20,Pop,Happy
song_87,user_13,2025-03-18T18:28:43.000Z,176,Title 87,Artist 1,Rock,Energetic
song_99,user_36,2025-03-18T14:15:58.000Z,30,Title 99,Artist 3,Hip-Hop,Sad
song_17,user_21,2025-03-19T14:27:23.000Z,212,Title 17,Artist 11,Classical,Chill
song_47,user_11,2025-03-20T02:38:57.000Z,183,Title 47,Artist 28,Rock,Energetic
song_55,user_9,2025-03-19T14:34:40.000Z,264,Title 55,Artist 16,Rock,Sad
song_6,user_38,2025-03-22T09:12:08.000Z,228,Title 6,Artist 6,Pop,Sad
song_55,user_29,2025-03-18T11:24:00.000Z,30,Title 55,Artist 16,Rock,Sad
song_62,user_47,2025-03-19T02:45:21.000Z,179,Title 62,Artist 5,Pop,Sad
song_91,user_47,2025-03-22T05:26:38.000Z,34,Title 91,Artist 12,Classical,Chill
song_83,user_5,2025-03-18T01:49:09.000Z,186,Title 83,Artist 20,Pop,Happy
song_50,user_47,2025-03-19T17:19:49.000Z,280,Title 50,Artist 29,Pop,Happy
song_11,user_41,2025-03-21T07:55:07.000Z,90,Title 11,Artist 16,Jazz,Energetic
song_25,user_35,2025-03-18T07:07:07.000Z,236,Title 25,Artist 2,Jazz,Energetic
song_46,user_44,2025-03-19T00:31:38.000Z,43,Title 46,Artist 4,Rock,Chill
song_97,user_4,2025-03-20T19:13:11.000Z,66,Title 97,Artist 12,Hip-Hop,Chill
song_20,user_39,2025-03-21T23:38:34.000Z,44,Title 20,Artist 12,Hip-Hop,Chill
song_47,user_13,2025-03-18T14:53:26.000Z,30,Title 47,Artist 28,Rock,Energetic
song_21,user_28,2025-03-22T01:45:11.000Z,97,Title 21,Artist 26,Pop,Happy
song_4,user_25,2025-03-18T01:05:40.000Z,224,Title 4,Artist 17,Jazz,Sad
song_98,user_45,2025-03-24T14:29:37.000Z,90,Title 98,Artist 10,Jazz,Sad
song_71,user_27,2025-03-22T05:34:55.000Z,107,Title 71,Artist 6,Classical,Energetic
song_90,user_22,2025-03-21T07:46:09.000Z,182,Title 90,Artist 9,Rock,Happy
song_35,user_15,2025-03-24T05:53:47.000Z,159,Title 35,Artist 20,Hip-Hop,Energetic
song_97,user_32,2025-03-18T15:34:45.000Z,122,Title 97,Artist 12,Hip-Hop,Chill
song_75,user_22,2025-03-21T02:11:45.000Z,189,Title 75,Artist 18,Classical,Happy
song_8,user_33,2025-03-19T17:34:42.000Z,62,Title 8,Artist 27,Hip-Hop,Happy
song_75,user_44,2025-03-24T22:44:37.000Z,193,Title 75,Artist 18,Classical,Happy
song_12,user_28,2025-03-21T19:14:42.000Z,235,Title 12,Artist 16,Classical,Sad
song_11,user_29,2025-03-21T08:29:23.000Z,167,Title 11,Artist 16,Jazz,Energetic
song_43,user_5,2025-03-23T05:21:22.000Z,90,Title 43,Artist 9,Hip-Hop,Energetic
song_51,user_23,2025-03-24T08:17:21.000Z,189,Title 51,Artist 28,Classical,Energetic
song_22,user_31,2025-03-22T01:07:54.000Z,98,Title 22,Artist 14,Jazz,Chill
song_91,user_24,2025-03-22T17:49:05.000Z,46,Title 91,Artist 12,Classical,Chill
song_69,user_4,2025-03-23T07:43:56.000Z,32,Title 69,Artist 27,Jazz,Energetic
song_3,user_13,2025-03-19T01:41:09.000Z,223,Title 3,Artist 10,Pop,Sad
song_75,user_39,2025-03-23T09:56:40.000Z,286,Title 75,Artist 18,Classical,Happy
song_78,user_23,2025-03-21T03:55:50.000Z,153,Title 78,Artist 2,Hip-Hop,Sad
song_97,user_17,2025-03-23T04:03:17.000Z,177,Title 97,Artist 12,Hip-Hop,Chill
song_64,user_6,2025-03-18T19:02:16.000Z,295,Title 64,Artist 9,Hip-Hop,Sad
song_67,user_24,2025-03-18T15:39:05.000Z,141,Title 67,Artist 12,Pop,Happy
song_70,user_44,2025-03-21T07:38:36.000Z,82,Title 70,Artist 14,Classical,Chill
song_10,user_23,2025-03-18T23:38:39.000Z,249,Title 10,Artist 25,Pop,Happy
song_73,user_26,2025-03-23T14:31:27.000Z,130,Title 73,Artist 6,Hip-Hop,Chill
song_7,user_40,2025-03-21T03:53:32.000Z,286,Title 7,Artist 23,Jazz,Chill
song_29,user_7,2025-03-23T03:23:33.000Z,216,Title 29,Artist 19,Rock,Energetic
song_64,user_20,2025-03-24T02:09:09.000Z,262,Title 64,Artist 9,Hip-Hop,Sad
song_32,user_15,2025-03-22T05:35:31.000Z,84,Title 32,Artist 30,Pop,Energetic
song_35,user_12,2025-03-24T15:33:25.000Z,36,Title 35,Artist 20,Hip-Hop,Energetic
song_42,user_24,2025-03-20T05:38:57.000Z,272,Title 42,Artist 27,Classical,Sad
song_75,user_14,2025-03-21T09:25:44.000Z,155,Title 75,Artist 18,Classical,Happy
song_62,user_42,2025-03-23T11:16:47.000Z,240,Title 62,Artist 5,Pop,Sad
song_72,user_48,2025-03-18T04:27:54.000Z,300,Title 72,Artist 4,Classical,Energetic
song_42,user_8,2025-03-20T02:43:01.000Z,224,Title 42,Artist 27,Classical,Sad
song_65,user_13,2025-03-20T13:49:17.000Z,182,Title 65,Artist 11,Rock,Sad
song_96,user_36,2025-03-23T16:54:51.000Z,139,Title 96,Artist 30,Classical,Happy
song_15,user_39,2025-03-20T05:58:35.000Z,279,Title 15,Artist 12,Hip-Hop,Energetic
song_78,user_50,2025-03-22T21:03:45.000Z,151,Title 78,Artist 2,Hip-Hop,Sad
song_90,user_21,2025-03-18T21:44:15.000Z,112,Title 90,Artist 9,Rock,Happy
song_7,user_45,2025-03-22T15:47:27.000Z,207,Title 7,Artist 23,Jazz,Chill
song_11,user_8,2025-03-24T22:41:47.000Z,216,Title 11,Artist 16,Jazz,Energetic
song_23,user_33,2025-03-19T17:31:36.000Z,264,Title 23,Artist 20,Jazz,Energetic
song_45,user_39,2025-03-23T18:49:16.000Z,284,Title 45,Artist 27,Jazz,Chill
song_38,user_34,2025-03-18T00:11:09.000Z,46,Title 38,Artist 7,Classical,Happy
song_60,user_35,2025-03-19T06:53:12.000Z,254,Title 60,Artist 10,Hip-Hop,Chill
song_64,user_25,2025-03-22T10:00:08.000Z,143,Title 64,Artist 9,Hip-Hop,Sad
song_28,user_7,2025-03-24T05:37:20.000Z,101,Title 28,Artist 15,Rock,Energetic
song_26,user_29,2025-03-20T17:25:52.000Z,250,Title 26,Artist 20,Pop,Sad
song_100,user_8,2025-03-19T08:31:11.000Z,186,Title 100,Artist 18,Rock,Chill
song_42,user_36,2025-03-24T18:26:52.000Z,147,Title 42,Artist 27,Classical,Sad
song_96,user_16,2025-03-22T09:19:06.000Z,200,Title 96,Artist 30,Classical,Happy
song_59,user_16,2025-03-19T17:55:17.000Z,87,Title 59,Artist 13,Pop,Sad
song_78,user_24,2025-03-23T02:50:03.000Z,59,Title 78,Artist 2,Hip-Hop,Sad
song_43,user_21,2025-03-21T01:02:06.000Z,87,Title 43,Artist 9,Hip-Hop,Energetic
song_86,user_15,2025-03-22T23:05:15.000Z,110,Title 86,Artist 24,Hip-Hop,Sad
song_86,user_13,2025-03-18T04:41:51.000Z,77,Title 86,Artist 24,Hip-Hop,Sad
song_88,user_3,2025-03-19T11:11:08.000Z,175,Title 88,Artist 4,Jazz,Sad
song_2,user_43,2025-03-24T03:27:34.000Z,244,Title 2,Artist 29,Rock,Energetic
song_88,user_6,2025-03-19T07:37:32.000Z,54,Title 88,Artist 4,Jazz,Sad
song_7,user_11,2025-03-20T23:45:47.000Z,295,Title 7,Artist 23,Jazz,Chill
song_40,user_45,2025-03-23T08:42:44.000Z,250,Title 40,Artist 28,Hip-Hop,Energetic
song_84,user_41,2025-03-23T13:21:09.000Z,272,Title 84,Artist 19,Rock,Energetic
song_25,user_15,2025-03-24T03:27:18.000Z,251,Title 25,Artist 2,Jazz,Energetic
song_100,user_6,2025-03-18T09:05:00.000Z,143,Title 100,Artist 18,Rock,Chill
song_97,user_16,2025-03-24T22:25:03.000Z,82,Title 97,Artist 12,Hip-Hop,Chill
song_75,user_45,2025-03-21T00:42:12.000Z,161,Title 75,Artist 18,Classical,Happy
song_9,user_23,2025-03-23T10:22:21.000Z,62,Title 9,Artist 20,Hip-Hop,Chill
song_67,user_16,2025-03-18T06:56:09.000Z,278,Title 67,Artist 12,Pop,Happy
song_4,user_50,2025-03-22T14:58:54.000Z,166,Title 4,Artist 17,Jazz,Sad
song_7,user_11,2025-03-20T00:02:32.000Z,255,Title 7,Artist 23,Jazz,Chill
song_86,user_21,2025-03-18T10:53:56.000Z,193,Title 86,Artist 24,Hip-Hop,Sad
song_50,user_33,2025-03-22T09:51:51.000Z,61,Title 50,Artist 29,Pop,Happy
song_37,user_30,2025-03-22T12:28:29.000Z,117,Title 37,Artist 7,Hip-Hop,Happy
song_81,user_41,2025-03-18T04:42:14.000Z,84,Title 81,Artist 11,Jazz,Energetic
song_74,user_24,2025-03-22T03:23:31.000Z,64,Title 74,Artist 18,Pop,Happy
song_17,user_28,2025-03-22T03:29:05.000Z,35,Title 17,Artist 11,Classical,Chill
song_46,user_13,2025-03-24T04:12:39.000Z,89,Title 46,Artist 4,Rock,Chill
song_54,user_40,2025-03-20T13:42:13.000Z,126,Title 54,Artist 20,Classical,Happy
song_5,user_43,2025-03-18T10:09:36.000Z,138,Title 5,Artist 13,Jazz,Energetic
song_6,user_46,2025-03-21T10:54:23.000Z,125,Title 6,Artist 6,Pop,Sad
song_91,user_37,2025-03-19T19:32:43.000Z,95,Title 91,Artist 12,Classical,Chill
song_80,user_9,2025-03-23T10:04:09.000Z,129,Title 80,Artist 19,Hip-Hop,Sad
song_97,user_15,2025-03-20T07:53:19.000Z,44,Title 97,Artist 12,Hip-Hop,Chill
song_33,user_18,2025-03-24T02:08:19.000Z,49,Title 33,Artist 17,Classical,Chill
song_19,user_37,2025-03-18T01:26:54.000Z,80,Title 19,Artist 7,Pop,Chill
song_39,user_37,2025-03-21T07:48:55.000Z,76,Title 39,Artist 3,Rock,Chill
song_29,user_3,2025-03-20T23:59:19.000Z,212,Title 29,Artist 19,Rock,Energetic
song_10,user_9,2025-03-19T20:22:09.000Z,255,Title 10,Artist 25,Pop,Happy
song_53,user_21,2025-03-18T23:12:17.000Z,64,Title 53,Artist 23,Jazz,Sad
song_79,user_44,2025-03-21T16:51:45.000Z,82,Title 79,Artist 21,Hip-Hop,Energetic
song_60,user_16,2025-03-20T05:03:17.000Z,201,Title 60,Artist 10,Hip-Hop,Chill
song_84,user_3,2025-03-21T06:50:27.000Z,41,Title 84,Artist 19,Rock,Energetic
song_84,user_36,2025-03-18T01:20:28.000Z,100,Title 84,Artist 19,Rock,Energetic
song_35,user_45,2025-03-19T18:01:50.000Z,134,Title 35,Artist 20,Hip-Hop,Energetic
song_91,user_24,2025-03-19T02:47:28.000Z,266,Title 91,Artist 12,Classical,Chill
song_88,user_8,2025-03-19T05:23:45.000Z,56,Title 88,Artist 4,Jazz,Sad
song_39,user_46,2025-03-19T21:49:37.000Z,123,Title 39,Artist 3,Rock,Chill
song_39,user_36,2025-03-21T02:47:01.000Z,262,Title 39,Artist 3,Rock,Chill
song_36,user_8,2025-03-18T10:05:00.000Z,69,Title 36,Artist 9,Jazz,Happy
song_97,user_42,2025-03-19T04:55:43.000Z,191,Title 97,Artist 12,Hip-Hop,Chill
song_99,user_26,2025-03-21T02:45:19.000Z,199,Title 99,Artist 3,Hip-Hop,Sad
song_56,user_14,2025-03-19T04:03:55.000Z,235,Title 56,Artist 19,Jazz,Sad
song_36,user_50,2025-03-22T12:00:45.000Z,182,Title 36,Artist 9,Jazz,Happy
song_76,user_37,2025-03-22T21:52:31.000Z,250,Title 76,Artist 10,Hip-Hop,Sad
song_17,user_20,2025-03-21T01:28:26.000Z,76,Title 17,Artist 11,Classical,Chill
song_90,user_42,2025-03-21T00:42:47.000Z,50,Title 90,Artist 9,Rock,Happy
song_68,user_22,2025-03-23T21:41:21.000Z,62,Title 68,Artist 20,Pop,Sad
song_2,user_3,2025-03-24T05:38:48.000Z,84,Title 2,Artist 29,Rock,Energetic
song_14,user_8,2025-03-18T03:29:32.000Z,156,Title 14,Artist 10,Pop,Sad
song_29,user_28,2025-03-20T18:39:56.000Z,153,Title 29,Artist 19,Rock,Energetic
song_94,user_32,2025-03-21T14:49:04.000Z,42,Title 94,Artist 13,Jazz,Sad
song_13,user_15,2025-03-23T18:40:12.000Z,208,Title 13,Artist 12,Pop,Happy
song_70,user_39,2025-03-18T23:57:54.000Z,222,Title 70,Artist 14,Classical,Chill
song_67,user_35,2025-03-18T05:03:11.000Z,263,Title 67,Artist 12,Pop,Happy
song_70,user_47,2025-03-22T11:07:10.000Z,65,Title 70,Artist 14,Classical,Chill
song_43,user_37,2025-03-24T01:06:26.000Z,50,Title 43,Artist 9,Hip-Hop,Energetic
song_58,user_34,2025-03-23T21:58:43.000Z,106,Title 58,Artist 4,Pop,Happy
song_58,user_27,2025-03-19T14:06:20.000Z,63,Title 58,Artist 4,Pop,Happy
song_94,user_8,2025-03-22T12:59:51.000Z,163,Title 94,Artist 13,Jazz,Sad
song_70,user_9,2025-03-19T16:25:19.000Z,75,Title 70,Artist 14,Classical,Chill
song_31,user_12,2025-03-20T11:33:33.000Z,150,Title 31,Artist 18,Jazz,Sad
song_9,user_16,2025-03-23T05:19:16.000Z,294,Title 9,Artist 20,Hip-Hop,Chill
song_60,user_21,2025-03-22T11:16:49.000Z,271,Title 60,Artist 10,Hip-Hop,Chill
song_12,user_10,2025-03-19T21:08:06.000Z,255,Title 12,Artist 16,Classical,Sad
song_63,user_26,2025-03-24T01:55:35.000Z,145,Title 63,Artist 14,Hip-Hop,Energetic
song_40,user_14,2025-03-21T10:19:32.000Z,101,Title 40,Artist 28,Hip-Hop,Energetic
song_53,user_16,2025-03-18T15:47:25.000Z,31,Title 53,Artist 23,Jazz,Sad
song_42,user_9,2025-03-18T09:19:09.000Z,255,Title 42,Artist 27,Classical,Sad
song_42,user_35,2025-03-21T14:53:10.000Z,162,Title 42,Artist 27,Classical,Sad
song_27,user_5,2025-03-19T04:22:30.000Z,200,Title 27,Artist 2,Jazz,Happy
song_10,user_36,2025-03-19T23:12:41.000Z,199,Title 10,Artist 25,Pop,Happy
song_19,user_7,2025-03-23T19:25:00.000Z,170,Title 19,Artist 7,Pop,Chill
song_45,user_37,2025-03-19T07:23:48.000Z,109,Title 45,Artist 27,Jazz,Chill
song_100,user_2,2025-03-24T12:05:47.000Z,130,Title 100,Artist 18,Rock,Chill
song_92,user_31,2025-03-19T19:40:54.000Z,258,Title 92,Artist 25,Pop,Energetic
song_42,user_39,2025-03-20T01:12:03.000Z,182,Title 42,Artist 27,Classical,Sad
song_2,user_43,2025-03-19T11:26:37.000Z,188,Title 2,Artist 29,Rock,Energetic
song_39,user_41,2025-03-18T01:35:58.000Z,160,Title 39,Artist 3,Rock,Chill
song_40,user_49,2025-03-18T02:08:16.000Z,295,Title 40,Artist 28,Hip-Hop,Energetic
song_12,user_5,2025-03-18T08:03:29.000Z,224,Title 12,Artist 16,Classical,Sad
song_15,user_4,2025-03-18T22:07:54.000Z,44,Title 15,Artist 12,Hip-Hop,Energetic
song_92,user_1,2025-03-18T04:29:48.000Z,231,Title 92,Artist 25,Pop,Energetic
song_45,user_40,2025-03-23T10:57:17.000Z,178,Title 45,Artist 27,Jazz,Chill
song_18,user_10,2025-03-22T18:44:05.000Z,269,Title 18,Artist 14,Rock,Happy
song_25,user_21,2025-03-21T06:53:15.000Z,200,Title 25,Artist 2,Jazz,Energetic
song_90,user_4,2025-03-21T04:42:03.000Z,92,Title 90,Artist 9,Rock,Happy
song_40,user_32,2025-03-18T16:27:47.000Z,206,Title 40,Artist 28,Hip-Hop,Energetic
song_57,user_5,2025-03-19T01:00:03.000Z,142,Title 57,Artist 3,Jazz,Happy
song_46,user_38,2025-03-24T11:39:26.000Z,162,Title 46,Artist 4,Rock,Chill
song_53,user_14,2025-03-19T16:08:02.000Z,57,Title 53,Artist 23,Jazz,Sad
song_77,user_20,2025-03-18T15:27:31.000Z,249,Title 77,Artist 29,Classical,Sad
song_81,user_33,2025-03-23T17:12:37.000Z,217,Title 81,Artist 11,Jazz,Energetic
song_1,user_27,2025-03-18T03:27:06.000Z,116,Title 1,Artist 27,Classical,Sad
song_67,user_28,2025-03-19T07:46:36.000Z,148,Title 67,Artist 12,Pop,Happy
song_74,user_33,2025-03-22T21:30:37.000Z,277,Title 74,Artist 18,Pop,Happy
song_81,user_5,2025-03-24T09:31:54.000Z,210,Title 81,Artist 11,Jazz,Energetic
song_69,user_33,2025-03-22T17:13:04.000Z,258,Title 69,Artist 27,Jazz,Energetic
song_35,user_2,2025-03-19T09:40:00.000Z,123,Title 35,Artist 20,Hip-Hop,Energetic
song_85,user_45,2025-03-22T21:17:47.000Z,203,Title 85,Artist 29,Jazz,Chill
song_23,user_43,2025-03-24T14:18:10.000Z,85,Title 23,Artist 20,Jazz,Energetic
song_91,user_17,2025-03-21T06:37:13.000Z,186,Title 91,Artist 12,Classical,Chill
song_90,user_35,2025-03-20T14:29:24.000Z,299,Title 90,Artist 9,Rock,Happy
song_41,user_9,2025-03-22T15:36:26.000Z,158,Title 41,Artist 20,Hip-Hop,Sad
song_2,user_47,2025-03-23T11:34:07.000Z,158,Title 2,Artist 29,Rock,Energetic
song_80,user_1,2025-03-22T21:44:24.000Z,199,Title 80,Artist 19,Hip-Hop,Sad
song_32,user_49,2025-03-18T12:55:03.000Z,219,Title 32,Artist 30,Pop,Energetic
song_20,user_42,2025-03-22T15:00:40.000Z,204,Title 20,Artist 12,Hip-Hop,Chill
song_93,user_20,2025-03-20T01:27:31.000Z,104,Title 93,Artist 23,Jazz,Sad
song_76,user_40,2025-03-23T01:01:49.000Z,178,Title 76,Artist 10,Hip-Hop,Sad
song_47,user_15,2025-03-22T10:40:21.000Z,284,Title 47,Artist 28,Rock,Energetic
song_30,user_1,2025-03-23T09:15:26.000Z,112,Title 30,Artist 19,Pop,Happy
song_91,user_16,2025-03-19T02:11:34.000Z,208,Title 91,Artist 12,Classical,Chill
song_91,user_18,2025-03-22T09:39:51.000Z,150,Title 91,Artist 12,Classical,Chill
song_88,user_40,2025-03-21T15:49:22.000Z,176,Title 88,Artist 4,Jazz,Sad
song_27,user_17,2025-03-20T04:53:06.000Z,270,Title 27,Artist 2,Jazz,Happy
song_60,user_25,2025-03-24T15:53:39.000Z,105,Title 60,Artist 10,Hip-Hop,Chill
song_63,user_29,2025-03-22T12:33:02.000Z,55,Title 63,Artist 14,Hip-Hop,Energetic
song_17,user_47,2025-03-20T21:16:39.000Z,56,Title 17,Artist 11,Classical,Chill
song_53,user_38,2025-03-19T18:51:09.000Z,131,Title 53,Artist 23,Jazz,Sad
song_96,user_15,2025-03-22T20:00:19.000Z,231,Title 96,Artist 30,Classical,Happy
song_91,user_49,2025-03-19T20:46:40.000Z,99,Title 91,Artist 12,Classical,Chill
song_78,user_27,2025-03-19T07:16:36.000Z,70,Title 78,Artist 2,Hip-Hop,Sad
song_80,user_14,2025-03-22T09:06:26.000Z,143,Title 80,Artist 19,Hip-Hop,Sad
song_69,user_40,2025-03-18T12:11:13.000Z,175,Title 69,Artist 27,Jazz,Energetic
song_76,user_34,2025-03-23T11:35:42.000Z,230,Title 76,Artist 10,Hip-Hop,Sad
song_92,user_24,2025-03-20T17:17:57.000Z,104,Title 92,Artist 25,Pop,Energetic
song_38,user_44,2025-03-20T22:50:30.000Z,193,Title 38,Artist 7,Classical,Happy
song_73,user_47,2025-03-24T11:14:23.000Z,33,Title 73,Artist 6,Hip-Hop,Chill
song_44,user_13,2025-03-24T10:07:19.000Z,286,Title 44,Artist 1,Classical,Chill
song_23,user_46,2025-03-22T14:05:39.000Z,174,Title 23,Artist 20,Jazz,Energetic
song_67,user_24,2025-03-19T00:25:39.000Z,243,Title 67,Artist 12,Pop,Happy
song_92,user_46,2025-03-18T07:36:33.000Z,178,Title 92,Artist 25,Pop,Energetic
song_30,user_43,2025-03-21T08:09:20.000Z,196,Title 30,Artist 19,Pop,Happy
song_94,user_13,2025-03-20T21:33:19.000Z,264,Title 94,Artist 13,Jazz,Sad
song_36,user_23,2025-03-24T22:42:53.000Z,202,Title 36,Artist 9,Jazz,Happy
